Ref_ID,Simulation_Voc,Simulation_Jsc,Simulation_PCE,Simulation_FF
18975,1.0256,31.74255,25.77408,0.7917048
19092,1.022387,29.00568,20.50515,0.691456
19093,1.022387,29.00568,20.50515,0.691456
19094,1.022387,29.00568,20.50515,0.691456
19198,1.011009,25.07789,17.86855,0.7047632
19202,1.026225,32.44604,26.32153,0.7905088
19244,1.022215,28.83835,20.40725,0.6922641
19291,1.010764,23.66972,16.99361,0.7103011
19342,0.9769396,24.92611,18.75318,0.77011
19344,0.9769396,24.92611,18.75318,0.77011
19346,1.001526,27.56055,21.3034,0.7717889
19348,1.001526,27.56055,21.3034,0.7717889
19349,1.001526,27.56055,21.3034,0.7717889
19455,1.021794,28.4158,23.14952,0.7972943
19456,1.021794,28.4158,23.14952,0.7972943
19467,1.022215,28.83835,20.40725,0.6922641
19468,1.022215,28.83835,20.40725,0.6922641
19551,1.022215,28.83835,20.40725,0.6922641
19552,1.022215,28.83835,20.40725,0.6922641
19592,1.029851,33.74736,27.41813,0.7889033
19594,1.029851,33.74736,27.41813,0.7889033
19595,1.029851,33.74736,27.41813,0.7889033
19616,1.02199,28.62159,20.28508,0.6934836
19617,1.02199,28.62159,20.28508,0.6934836
19820,1.022215,28.83835,20.40725,0.6922641
19827,0.9805867,24.96598,18.9024,0.7721154
19829,0.9805867,24.96598,18.9024,0.7721154
19830,0.9805867,24.96598,18.9024,0.7721154
19831,0.9805867,24.96598,18.9024,0.7721154
19832,0.9805867,24.96598,18.9024,0.7721154
19833,1.022444,32.79146,26.44637,0.7887978
19834,1.022444,32.79146,26.44637,0.7887978
19835,1.028832,31.68245,25.84456,0.7928771
19837,1.028832,31.68245,25.84456,0.7928771
19839,1.022444,32.79146,26.44637,0.7887978
19841,1.021801,31.47923,25.47234,0.7919151
19843,1.027392,31.04256,25.31867,0.7938662
19844,1.027392,31.04256,25.31867,0.7938662
19858,1.02199,28.62159,20.28508,0.6934836
19861,1.02199,28.62159,20.28508,0.6934836
19914,1.024602,30.3003,24.69713,0.7955075
19915,1.024662,30.99973,25.19511,0.7931905
19916,1.024602,30.3003,24.69713,0.7955075
19917,1.024602,30.3003,24.69713,0.7955075
19918,1.024602,30.3003,24.69713,0.7955075
19919,1.024602,30.3003,24.69713,0.7955075
19920,1.024602,30.3003,24.69713,0.7955075
19921,1.024602,30.3003,24.69713,0.7955075
19928,1.022215,28.83835,20.40725,0.6922641
19929,1.022215,28.83835,20.40725,0.6922641
20127,1.00106,27.13366,20.99084,0.7727897
20129,1.00106,27.13366,20.99084,0.7727897
20131,1.00106,27.13366,20.99084,0.7727897
20132,1.018868,29.98994,24.27444,0.7944299
20133,1.00106,27.13366,20.99084,0.7727897
20134,1.00106,27.13366,20.99084,0.7727897
20137,1.00106,27.13366,20.99084,0.7727897
20347,1.020798,31.53967,26.26946,0.8159326
20348,1.020798,31.53967,26.26946,0.8159326
20371,1.021488,28.141820000000003,20.01644,0.6963078
20448,1.022215,28.83835,20.40725,0.6922641
20449,1.022215,28.83835,20.40725,0.6922641
20456,1.017015,25.07778,17.67477,0.6930063
20459,1.020785,25.0777,17.51577,0.6842381
20460,1.020785,25.0777,17.51577,0.6842381
20461,1.020785,25.0777,17.51577,0.6842381
20462,1.020785,25.0777,17.51577,0.6842381
20464,1.020785,25.0777,17.51577,0.6842381
20466,1.020785,25.0777,17.51577,0.6842381
20467,1.020785,25.0777,17.51577,0.6842381
20468,1.020785,25.0777,17.51577,0.6842381
20469,1.020785,25.0777,17.51577,0.6842381
20470,1.020785,25.0777,17.51577,0.6842381
20471,1.020785,25.0777,17.51577,0.6842381
20473,1.020785,25.0777,17.51577,0.6842381
20474,1.020785,25.0777,17.51577,0.6842381
20475,1.020785,25.0777,17.51577,0.6842381
20477,1.020785,25.0777,17.51577,0.6842381
20478,1.020785,25.0777,17.51577,0.6842381
20479,1.020785,25.0777,17.51577,0.6842381
20480,1.020785,25.0777,17.51577,0.6842381
20481,1.020785,25.0777,17.51577,0.6842381
20482,1.020785,25.0777,17.51577,0.6842381
20483,1.020785,25.0777,17.51577,0.6842381
20485,1.020785,25.0777,17.51577,0.6842381
20506,1.021717,28.36072,20.1389,0.6950052
20507,1.021717,28.36072,20.1389,0.6950052
20508,1.021717,28.36072,20.1389,0.6950052
20511,1.021717,28.36072,20.1389,0.6950052
20512,1.021717,28.36072,20.1389,0.6950052
20513,1.021717,28.36072,20.1389,0.6950052
20514,1.021717,28.36072,20.1389,0.6950052
20515,1.021717,28.36072,20.1389,0.6950052
20516,1.021717,28.36072,20.1389,0.6950052
20726,1.01469,29.00577,20.71768,0.7039203
20730,1.01469,29.00577,20.71768,0.7039203
20787,1.022387,29.00568,20.50515,0.691456
20797,1.085373,33.41323,26.83133,0.7398519
20820,,,,
20822,,,,
20828,1.013692,28.06221,20.15159,0.7084049
20830,1.013692,28.06221,20.15159,0.7084049
20831,1.013692,28.06221,20.15159,0.7084049
20850,1.018136,32.53817,26.91048,0.8123118
20870,1.014116,28.45897,20.39025,0.706506
20873,1.014116,28.45897,20.39025,0.706506
20874,1.014116,28.45897,20.39025,0.706506
20889,1.01469,29.00577,20.71768,0.7039203
20890,1.01469,29.00577,20.71768,0.7039203
20891,1.01469,29.00577,20.71768,0.7039203
20910,1.021373,28.78318,22.6657,0.7709852
20911,1.021373,28.78318,22.6657,0.7709852
20935,1.02339,27.66494,20.30887,0.7173234
21027,1.022215,28.83835,20.40725,0.6922641
21029,1.022215,28.83835,20.40725,0.6922641
21060,1.022387,29.00568,20.50515,0.691456
21157,1.021488,28.141820000000003,20.01644,0.6963078
21167,1.011301,28.18662,19.7462,0.6927238
21168,1.011301,28.18662,19.7462,0.6927238
21191,1.022534,29.14615,20.58835,0.6908162
21192,1.022387,29.00568,20.50515,0.691456
21193,1.022387,29.00568,20.50515,0.691456
21214,1.022387,29.00568,20.50515,0.691456
21316,1.021488,28.141820000000003,20.01644,0.6963078
21319,1.021488,28.141820000000003,20.01644,0.6963078
21320,1.021488,28.141820000000003,20.01644,0.6963078
21321,1.021488,28.141820000000003,20.01644,0.6963078
21322,1.021488,28.141820000000003,20.01644,0.6963078
21345,1.008157,25.32647,19.99476,0.7830932
21347,1.008157,25.32647,19.99476,0.7830932
21348,1.008157,25.32647,19.99476,0.7830932
21349,1.008157,25.32647,19.99476,0.7830932
21351,1.008157,25.32647,19.99476,0.7830932
21388,1.006103,30.88028,23.75562,0.7646148
21389,1.006103,30.88028,23.75562,0.7646148
21396,1.011093,28.96664,20.20937,0.6900231
21397,1.017395,28.32081,20.28918,0.7041566
21399,1.03068,25.3864,18.53525,0.7083918
21400,1.020945,23.78186,17.28506,0.7119057
21401,1.020945,23.78186,17.28506,0.7119057
21521,1.011401,29.94652,20.76657,0.6856383
21524,1.010615,27.02869,19.06889,0.6980955
21525,1.01007,23.32211,16.78743,0.7126314
21526,1.010975,24.18599,17.31027,0.7079449
21541,1.024111,30.50213,25.00854,0.8005914
21542,1.024111,30.50213,25.00854,0.8005914
21543,1.024111,30.50213,25.00854,0.8005914
21544,1.024111,30.50213,25.00854,0.8005914
21545,1.024111,30.50213,25.00854,0.8005914
21546,1.024111,30.50213,25.00854,0.8005914
21567,1.01314,30.27115,20.81875,0.6788227
21568,1.01314,30.27115,20.81875,0.6788227
21570,1.01314,30.27115,20.81875,0.6788227
21571,1.01314,30.27115,20.81875,0.6788227
21572,1.01314,30.27115,20.81875,0.6788227
21573,1.01314,30.27115,20.81875,0.6788227
21574,1.01314,30.27115,20.81875,0.6788227
21575,1.01314,30.27115,20.81875,0.6788227
21576,1.01314,30.27115,20.81875,0.6788227
21579,0.9978807,22.15638,15.84187,0.7165212
21581,0.9978807,22.15638,15.84187,0.7165212
21582,0.9978807,22.15638,15.84187,0.7165212
21640,1.021488,28.141820000000003,20.01644,0.6963078
21642,1.021488,28.141820000000003,20.01644,0.6963078
21643,1.021488,28.141820000000003,20.01644,0.6963078
21644,1.021488,28.141820000000003,20.01644,0.6963078
21645,1.021488,28.141820000000003,20.01644,0.6963078
21646,1.021488,28.141820000000003,20.01644,0.6963078
21647,1.021488,28.141820000000003,20.01644,0.6963078
21725,1.022215,28.83835,20.40725,0.6922641
21726,1.022215,28.83835,20.40725,0.6922641
21727,1.022215,28.83835,20.40725,0.6922641
21728,1.022215,28.83835,20.40725,0.6922641
21729,1.022215,28.83835,20.40725,0.6922641
21730,1.022215,28.83835,20.40725,0.6922641
21731,1.022215,28.83835,20.40725,0.6922641
21732,1.022215,28.83835,20.40725,0.6922641
21735,1.022215,28.83835,20.40725,0.6922641
21736,1.022215,28.83835,20.40725,0.6922641
21737,1.022215,28.83835,20.40725,0.6922641
21738,1.022215,28.83835,20.40725,0.6922641
21739,1.022215,28.83835,20.40725,0.6922641
21779,1.02199,28.62159,20.28508,0.6934836
21815,,,,
21816,1.113053,30.45437,25.65232,0.7567653
22052,1.022387,29.00568,20.50515,0.691456
22053,1.022387,29.00568,20.50515,0.691456
22070,1.022215,28.83835,20.40725,0.6922641
22071,1.022215,28.83835,20.40725,0.6922641
22072,1.022215,28.83835,20.40725,0.6922641
22073,1.022215,28.83835,20.40725,0.6922641
22074,1.022215,28.83835,20.40725,0.6922641
22076,1.015028,29.83966,23.26008,0.7679609
22077,1.015028,29.83966,23.26008,0.7679609
22078,1.015028,29.83966,23.26008,0.7679609
22079,1.015028,29.83966,23.26008,0.7679609
22080,1.015028,29.83966,23.26008,0.7679609
22083,1.015028,29.83966,23.26008,0.7679609
22085,1.015028,29.83966,23.26008,0.7679609
22111,1.022387,29.00568,20.50515,0.691456
22112,1.022387,29.00568,20.50515,0.691456
22113,1.022387,29.00568,20.50515,0.691456
22114,1.022387,29.00568,20.50515,0.691456
22115,1.022387,29.00568,20.50515,0.691456
22116,1.022387,29.00568,20.50515,0.691456
22118,1.022387,29.00568,20.50515,0.691456
22120,1.022387,29.00568,20.50515,0.691456
22121,1.022387,29.00568,20.50515,0.691456
22122,1.022387,29.00568,20.50515,0.691456
22181,1.022215,28.83835,20.40725,0.6922641
22182,1.022215,28.83835,20.40725,0.6922641
22183,1.022215,28.83835,20.40725,0.6922641
22184,1.022215,28.83835,20.40725,0.6922641
22185,1.022215,28.83835,20.40725,0.6922641
22186,1.022215,28.83835,20.40725,0.6922641
22187,1.022215,28.83835,20.40725,0.6922641
22188,1.022215,28.83835,20.40725,0.6922641
22189,1.022215,28.83835,20.40725,0.6922641
22192,1.022214,32.08686,22.45787,0.6846986
22193,1.022214,32.08686,22.45787,0.6846986
22331,1.018202,29.46651,23.8564,0.7951374
22332,1.018202,29.46651,23.8564,0.7951374
22333,1.018202,29.46651,23.8564,0.7951374
22418,1.022387,29.00568,20.50515,0.691456
22487,1.003683,27.35866,21.7584,0.7923835
22489,1.003683,27.35866,21.7584,0.7923835
22491,1.003683,27.35866,21.7584,0.7923835
22502,1.014515,28.83844,20.61813,0.704724
22505,1.014515,28.83844,20.61813,0.704724
22506,1.014515,28.83844,20.61813,0.704724
22633,1.01302,28.62169,20.49662,0.7069178
22634,1.01302,28.62169,20.49662,0.7069178
22636,1.01302,28.62169,20.49662,0.7069178
22679,1.014076,27.57784,21.03568,0.7521866
22680,1.014076,27.57784,21.03568,0.7521866
22681,1.014076,27.57784,21.03568,0.7521866
23025,1.023159,29.627910000000004,24.1101,0.7953436
23026,1.023159,29.627910000000004,24.1101,0.7953436
23058,1.022387,29.00568,20.50515,0.691456
23104,1.000895,26.98723,20.88106,0.7730471
23105,1.000895,26.98723,20.88106,0.7730471
23106,1.000895,26.98723,20.88106,0.7730471
23107,1.000895,26.98723,20.88106,0.7730471
23108,1.000895,26.98723,20.88106,0.7730471
23109,1.000895,26.98723,20.88106,0.7730471
23139,1.022387,29.00568,20.50515,0.691456
23302,1.010435,24.61377,17.58688,0.7071348
23303,1.010435,24.61377,17.58688,0.7071348
23304,1.010435,24.61377,17.58688,0.7071348
23305,1.010435,24.61377,17.58688,0.7071348
23307,1.006752,31.11623,23.94323,0.7643164
23338,1.022215,28.83835,20.40725,0.6922641
23340,0.985377,21.134,14.9681,0.7187578
23341,0.985377,21.134,14.9681,0.7187578
23342,0.985377,21.134,14.9681,0.7187578
23343,0.985377,21.134,14.9681,0.7187578
23345,0.9990028,26.4963,18.43542,0.6964676
23346,0.9990028,26.4963,18.43542,0.6964676
23347,0.9990028,26.4963,18.43542,0.6964676
23348,0.9990028,26.4963,18.43542,0.6964676
23350,1.113208,8.608372,7.499589,0.7826004
23351,1.113208,8.608372,7.499589,0.7826004
23352,1.113208,8.608372,7.499589,0.7826004
23353,1.113208,8.608372,7.499589,0.7826004
23354,1.113208,8.608372,7.499589,0.7826004
23355,0.985377,21.134,14.9681,0.7187578
23356,0.985377,21.134,14.9681,0.7187578
23357,0.985377,21.134,14.9681,0.7187578
23359,0.985377,21.134,14.9681,0.7187578
23526,1.008157,25.32647,19.99476,0.7830932
23646,0.9995052,29.80202,22.78973,0.7650825
23647,0.9995052,29.80202,22.78973,0.7650825
23679,1.014643,26.74188,21.09889,0.7775966
23680,1.022508,26.682170000000003,18.43705,0.6757772
23681,1.035415,28.995870000000004,16.64696,0.5544777
23682,1.034239,23.14149,12.4521,0.520272
23683,,,,
23685,1.02048,32.52834,18.49302,0.5571103
23844,1.022387,29.00568,20.50515,0.691456
23845,1.022387,29.00568,20.50515,0.691456
24010,1.003871,26.06188,18.0259,0.6889906
24011,1.019048,32.08708,23.19132,0.7092519
24012,1.019048,32.08708,23.19132,0.7092519
24013,1.019048,32.08708,23.19132,0.7092519
24126,1.022387,29.00568,20.50515,0.691456
24127,1.022387,29.00568,20.50515,0.691456
24128,1.022387,29.00568,20.50515,0.691456
24129,1.022387,29.00568,20.50515,0.691456
24209,1.031764,33.61387,27.41232,0.7904001
24285,1.02906,31.02617,25.30751,0.7926483
24368,1.014205,22.02258,14.24511,0.6377816
24369,1.01156,29.23901,20.35724,0.688279
24370,1.01156,29.23901,20.35724,0.688279
24371,1.01156,29.23901,20.35724,0.688279
24372,1.01156,29.23901,20.35724,0.688279
24388,1.02199,28.62159,20.28508,0.6934836
24389,1.021128,28.60161,22.43899,0.7683034
24390,1.021128,28.60161,22.43899,0.7683034
24391,1.043469,34.07561,17.24803,0.4850834
24465,1.022632,29.054450000000003,23.66235,0.7963905
24507,1.02199,28.62159,20.28508,0.6934836
24509,1.02199,28.62159,20.28508,0.6934836
24582,1.022387,29.00568,20.50515,0.691456
24588,1.022387,29.00568,20.50515,0.691456
24704,1.022387,29.00568,20.50515,0.691456
24705,1.022387,29.00568,20.50515,0.691456
24706,1.022387,29.00568,20.50515,0.691456
24707,1.022387,29.00568,20.50515,0.691456
24709,1.022387,29.00568,20.50515,0.691456
24710,1.022387,29.00568,20.50515,0.691456
24713,1.022387,29.00568,20.50515,0.691456
24714,1.022387,29.00568,20.50515,0.691456
24717,1.022387,29.00568,20.50515,0.691456
24969,1.022215,28.83835,20.40725,0.6922641
24986,1.021869,33.054590000000005,23.02245,0.6815923
24988,1.021869,33.054590000000005,23.02245,0.6815923
24989,1.021869,33.054590000000005,23.02245,0.6815923
24990,1.021869,33.054590000000005,23.02245,0.6815923
24991,1.021869,33.054590000000005,23.02245,0.6815923
25161,1.022387,29.00568,20.50515,0.691456
25162,1.022387,29.00568,20.50515,0.691456
25230,1.008514,25.56311,20.08283,0.7789858
25232,1.008514,25.56311,20.08283,0.7789858
25234,1.008514,25.56311,20.08283,0.7789858
25291,1.022215,28.83835,20.40725,0.6922641
25293,1.022215,28.83835,20.40725,0.6922641
25300,1.022215,28.83835,20.40725,0.6922641
25301,1.022215,28.83835,20.40725,0.6922641
25340,1.020597,31.5615,22.06944,0.6851403
25341,1.023342,31.73775,22.09162,0.6801907
25342,1.020937,26.14505,18.83171,0.7055073
25345,1.023342,31.73775,22.09162,0.6801907
25346,1.020937,26.14505,18.83171,0.7055073
25673,1.022387,29.00568,20.50515,0.691456
25675,1.022387,29.00568,20.50515,0.691456
25844,1.021679,28.88982,20.45747,0.6930944
25845,1.021679,28.88982,20.45747,0.6930944
26269,1.003683,26.44607,20.61505,0.7766526
26523,1.022384,29.00265,20.5034,0.6914715
26524,1.022384,29.00265,20.5034,0.6914715
26633,1.008589,25.62254,20.12844,0.7788856
26690,1.021717,28.36072,20.1389,0.6950052
26691,1.021717,28.36072,20.1389,0.6950052
26950,1.013247,28.83846,20.62627,0.7058839
26951,1.013247,28.83846,20.62627,0.7058839
26954,1.013247,28.83846,20.62627,0.7058839
26955,1.013247,28.83846,20.62627,0.7058839
26956,1.013247,28.83846,20.62627,0.7058839
26957,1.013247,28.83846,20.62627,0.7058839
27118,1.007954,30.3236,22.60202,0.7394787
27119,1.007954,30.3236,22.60202,0.7394787
27123,1.007954,30.3236,22.60202,0.7394787
27124,1.007954,30.3236,22.60202,0.7394787
27125,1.007954,30.3236,22.60202,0.7394787
27126,1.007954,30.3236,22.60202,0.7394787
27416,0.9694625,23.28702,17.395,0.770512
27419,0.9694625,23.28702,17.395,0.770512
27464,1.022534,29.14615,20.58835,0.6908162
27595,1.029192,33.13248,27.06488,0.7936989
27597,1.029192,33.13248,27.06488,0.7936989
27603,1.011397,31.74284,26.29321,0.8189848
27634,1.022387,29.00568,20.50515,0.691456
27635,,,,
27743,1.031622,32.24382,22.698,0.6823709
27745,1.031622,32.24382,22.698,0.6823709
27747,1.031622,32.24382,22.698,0.6823709
27748,1.031622,32.24382,22.698,0.6823709
27749,1.031622,32.24382,22.698,0.6823709
27852,1.034096,34.84642,27.80725,0.7716833
27853,1.034096,34.84642,27.80725,0.7716833
27854,1.034096,34.84642,27.80725,0.7716833
27855,1.034096,34.84642,27.80725,0.7716833
27856,1.034096,34.84642,27.80725,0.7716833
27859,1.034096,34.84642,27.80725,0.7716833
27972,1.021819,28.458890000000004,20.19359,0.6944188
27973,1.021819,28.458890000000004,20.19359,0.6944188
27974,1.021819,28.458890000000004,20.19359,0.6944188
27975,1.021819,28.458890000000004,20.19359,0.6944188
27976,1.021819,28.458890000000004,20.19359,0.6944188
28007,1.005265,32.47403,25.61821,0.7847512
28169,1.01111,29.66758,20.61236,0.6871435
28170,0.9866496,23.13562,16.18675,0.7091132
28172,0.9835799,18.91105,13.5765,0.7298982
28252,1.03307,27.04821,21.12269,0.7559288
28253,1.03307,27.04821,21.12269,0.7559288
28255,1.03307,27.04821,21.12269,0.7559288
28256,1.03307,27.04821,21.12269,0.7559288
28258,1.03307,27.04821,21.12269,0.7559288
28259,1.03307,27.04821,21.12269,0.7559288
28260,1.03307,27.04821,21.12269,0.7559288
28261,1.03307,27.04821,21.12269,0.7559288
28262,1.03307,27.04821,21.12269,0.7559288
28263,1.03307,27.04821,21.12269,0.7559288
28266,1.03307,27.04821,21.12269,0.7559288
28267,1.03307,27.04821,21.12269,0.7559288
28328,0.9955667,27.70541,21.2127,0.7690615
28330,0.9955667,27.70541,21.2127,0.7690615
28366,1.012198,29.66502,22.4075,0.7462481
28367,1.012198,29.66502,22.4075,0.7462481
28368,1.012198,29.66502,22.4075,0.7462481
28370,1.012198,29.66502,22.4075,0.7462481
28371,1.012198,29.66502,22.4075,0.7462481
28372,1.012198,29.66502,22.4075,0.7462481
28403,1.028562,25.387880000000003,21.16109,0.8103661
28405,1.028562,25.387880000000003,21.16109,0.8103661
28406,1.028562,25.387880000000003,21.16109,0.8103661
28407,1.028562,25.387880000000003,21.16109,0.8103661
28408,1.028562,25.387880000000003,21.16109,0.8103661
28409,1.028562,25.387880000000003,21.16109,0.8103661
28430,1.020035,29.0057,20.5985,0.6962052
28432,1.020035,29.0057,20.5985,0.6962052
28464,1.022215,28.83835,20.40725,0.6922641
28465,1.022215,28.83835,20.40725,0.6922641
28466,1.022215,28.83835,20.40725,0.6922641
28467,1.022215,28.83835,20.40725,0.6922641
28480,1.022387,29.00568,20.50515,0.691456
28483,1.022387,29.00568,20.50515,0.691456
28484,1.022387,29.00568,20.50515,0.691456
28485,1.022387,29.00568,20.50515,0.691456
28486,1.022387,29.00568,20.50515,0.691456
28487,1.022387,29.00568,20.50515,0.691456
28488,1.022387,29.00568,20.50515,0.691456
28489,1.022387,29.00568,20.50515,0.691456
28491,1.022387,29.00568,20.50515,0.691456
28580,1.022698,28.62047,20.19981,0.6901173
28619,1.021665,28.310340000000004,20.1113,0.6953228
28625,1.021665,28.310340000000004,20.1113,0.6953228
28804,1.021488,28.141820000000003,20.01644,0.6963078
28812,1.013405,26.98732,20.62722,0.7542199
28943,1.013422,29.00578,20.72573,0.7050747
29091,0.9980396,28.29685,21.56292,0.7635223
29221,1.02604,31.78671,25.75456,0.7896677
29224,1.02604,31.78671,25.75456,0.7896677
29225,1.02604,31.78671,25.75456,0.7896677
29226,1.02604,31.78671,25.75456,0.7896677
29227,1.02604,31.78671,25.75456,0.7896677
29228,1.02604,31.78671,25.75456,0.7896677
29258,1.012866,24.11313,20.25,0.829124
29268,1.022387,29.00568,20.50515,0.691456
29271,1.022387,29.00568,20.50515,0.691456
29446,1.022387,29.00568,20.50515,0.691456
29447,1.022387,29.00568,20.50515,0.691456
29449,1.022387,29.00568,20.50515,0.691456
29561,1.02653,28.866750000000003,23.72452,0.8006227
29562,1.02653,28.866750000000003,23.72452,0.8006227
29564,1.02653,28.866750000000003,23.72452,0.8006227
29657,1.022387,29.00568,20.50515,0.691456
29870,1.021676,31.591520000000003,22.20996,0.68812
29872,1.021676,31.591520000000003,22.20996,0.68812
30368,1.022387,29.00568,20.50515,0.691456
30417,1.022387,29.00568,20.50515,0.691456
30418,1.022387,29.00568,20.50515,0.691456
30419,1.022387,29.00568,20.50515,0.691456
30420,1.022387,29.00568,20.50515,0.691456
30456,1.022387,29.00568,20.50515,0.691456
30725,1.022387,29.00568,20.50515,0.691456
31082,1.022076,28.1613,20.00146,0.6949056
31083,1.022076,28.1613,20.00146,0.6949056
31084,1.022076,28.1613,20.00146,0.6949056
31085,1.022076,28.1613,20.00146,0.6949056
31087,1.022076,28.1613,20.00146,0.6949056
31088,1.021488,28.141820000000003,20.01644,0.6963078
31089,1.034254,36.0833,25.07204,0.6718249
31090,1.03248,29.53737,21.15409,0.6936507
31185,1.008514,25.56311,20.08283,0.7789858
31186,1.008514,25.56311,20.08283,0.7789858
31187,1.008514,25.56311,20.08283,0.7789858
31188,1.008514,25.56311,20.08283,0.7789858
31189,1.008514,25.56311,20.08283,0.7789858
31191,1.008514,25.56311,20.08283,0.7789858
31193,1.008514,25.56311,20.08283,0.7789858
31194,1.008514,25.56311,20.08283,0.7789858
31195,1.008514,25.56311,20.08283,0.7789858
31196,1.008514,25.56311,20.08283,0.7789858
31197,1.008514,25.56311,20.08283,0.7789858
31198,1.008514,25.56311,20.08283,0.7789858
31323,1.012343,27.40414,21.48445,0.7744266
31324,1.012343,27.40414,21.48445,0.7744266
31325,1.011437,27.35846,21.43249,0.7745372
31351,1.001962,26.447160000000004,20.07614,0.7576177
31355,1.001962,26.447160000000004,20.07614,0.7576177
31356,1.001962,26.447160000000004,20.07614,0.7576177
31357,1.001962,26.447160000000004,20.07614,0.7576177
31363,1.001962,26.447160000000004,20.07614,0.7576177
31364,1.001962,26.447160000000004,20.07614,0.7576177
31365,1.001962,26.447160000000004,20.07614,0.7576177
31366,1.001962,26.447160000000004,20.07614,0.7576177
31368,1.001962,26.447160000000004,20.07614,0.7576177
31369,1.001962,26.447160000000004,20.07614,0.7576177
31407,1.015217,29.00575,20.71087,0.7033239
31408,1.021155,29.00569,20.55655,0.6940253
31425,1.032799,32.06976,22.80432,0.6885027
31426,1.032799,32.06976,22.80432,0.6885027
31635,1.008883,25.89771,20.33669,0.7783557
31652,1.017303,30.80581,24.58326,0.7844346
31653,1.017303,30.80581,24.58326,0.7844346
31654,1.017303,30.80581,24.58326,0.7844346
31655,1.017303,30.80581,24.58326,0.7844346
31676,1.012785,26.29324,18.49981,0.6947137
31677,1.012785,26.29324,18.49981,0.6947137
31678,1.012785,26.29324,18.49981,0.6947137
32098,1.018537,32.47371,25.16805,0.7609233
32154,1.022765,29.20046,23.77536,0.7960887
32156,1.022387,29.00568,20.50515,0.691456
32165,1.022534,29.14615,20.58835,0.6908162
32263,1.022215,28.83835,20.40725,0.6922641
32940,1.032,33.77525,27.44622,0.7874159
32948,1.032,33.77525,27.44622,0.7874159
32949,1.032,33.77525,27.44622,0.7874159
32951,1.032,33.77525,27.44622,0.7874159
32991,1.023813,27.70961,18.95634,0.6681953
32992,1.033392,32.72862,19.83833,0.58656
33273,1.0256,31.74255,25.77408,0.7917048
33274,1.106875,34.56473,28.11308,0.7348127
33457,1.02095,27.54737,22.4571,0.7984893
33458,1.02095,27.54737,22.4571,0.7984893
33459,1.0256,31.74255,25.77408,0.7917048
33460,1.0256,31.74255,25.77408,0.7917048
33462,1.016829,31.08691,24.16834,0.7645772
33465,1.022215,28.83835,20.40725,0.6922641
33466,1.022215,28.83835,20.40725,0.6922641
33772,1.022215,28.83835,20.40725,0.6922641
33773,1.022215,28.83835,20.40725,0.6922641
33774,1.022215,28.83835,20.40725,0.6922641
33775,1.022215,28.83835,20.40725,0.6922641
33776,1.022215,28.83835,20.40725,0.6922641
33777,1.022215,28.83835,20.40725,0.6922641
33778,1.022215,28.83835,20.40725,0.6922641
33782,1.022215,28.83835,20.40725,0.6922641
33783,1.022215,28.83835,20.40725,0.6922641
33784,1.022215,28.83835,20.40725,0.6922641
33786,1.022215,28.83835,20.40725,0.6922641
33787,1.022215,28.83835,20.40725,0.6922641
33808,1.022215,28.83835,20.40725,0.6922641
33989,1.022215,28.83835,20.40725,0.6922641
33990,1.022215,28.83835,20.40725,0.6922641
33991,1.022215,28.83835,20.40725,0.6922641
33992,1.022215,28.83835,20.40725,0.6922641
33993,1.022215,28.83835,20.40725,0.6922641
33994,1.022215,28.83835,20.40725,0.6922641
33996,1.022215,28.83835,20.40725,0.6922641
33998,1.022215,28.83835,20.40725,0.6922641
33999,1.022215,28.83835,20.40725,0.6922641
34293,1.016764,25.62194,20.24289,0.7770344
34335,1.008514,25.56311,20.08283,0.7789858
34336,1.008514,25.56311,20.08283,0.7789858
34337,1.008514,25.56311,20.08283,0.7789858
34338,1.008514,25.56311,20.08283,0.7789858
34339,1.008514,25.56311,20.08283,0.7789858
34341,1.008514,25.56311,20.08283,0.7789858
34456,1.022215,28.83835,20.40725,0.6922641
34794,1.021665,28.310340000000004,20.1113,0.6953228
34797,1.021665,28.310340000000004,20.1113,0.6953228
35040,1.022215,28.83835,20.40725,0.6922641
35065,1.021411,27.54255,19.64939,0.6984649
35066,1.021985,26.157960000000003,18.77,0.7021275
35067,1.021411,27.54255,19.64939,0.6984649
35068,1.021985,26.157960000000003,18.77,0.7021275
35157,1.019912,30.66249,24.63125,0.7876188
35158,1.012698,26.29023,18.51853,0.6955562
35159,1.019912,30.66249,24.63125,0.7876188
35160,1.012698,26.29023,18.51853,0.6955562
35170,1.02199,28.62159,20.28508,0.6934836
35173,1.014806,26.05382,18.93117,0.7160165
35174,1.02199,28.62159,20.28508,0.6934836
35175,1.011068,25.12735,17.89792,0.7044911
35176,1.02199,28.62159,20.28508,0.6934836
35179,1.01123,28.93447,20.18513,0.6898681
35180,1.02199,28.62159,20.28508,0.6934836
35191,1.022215,28.83835,20.40725,0.6922641
35192,1.022215,28.83835,20.40725,0.6922641
35194,1.022215,28.83835,20.40725,0.6922641
35317,1.013422,29.00578,20.72573,0.7050747
35343,1.022387,29.00568,20.50515,0.691456
35451,1.014562,27.35841,21.2407,0.7652431
35452,1.014562,27.35841,21.2407,0.7652431
35453,1.022534,29.14615,20.58835,0.6908162
35465,1.011331,30.69127,22.68544,0.7308682
35469,1.011331,30.69127,22.68544,0.7308682
35473,1.011331,30.69127,22.68544,0.7308682
35477,1.011331,30.69127,22.68544,0.7308682
