Ref_ID,Cell_area,Layer_1,Layer_1_material,Substrate_thickness,Layer_2,Layer_2_material,ETL_thickness,Layer_3,Layer_3_material,Perovskite_thickness,Layer_4,Layer_4_material,HTL_thickness,Layer_5,Layer_5_material,Backcontact_thickness
16107,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16108,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16109,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,500.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16140,1.0,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16141,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16142,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16143,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16144,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16145,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16146,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16147,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16148,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16346,0.13,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16355,0.25,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16356,0.25,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16358,0.25,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16360,0.25,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16382,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16383,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16384,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16399,0.09,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16400,0.09,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16401,0.09,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16402,0.09,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16403,0.09,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16404,0.09,Substrate,FTO,50.0,ETL,TiO2-c,80.0,Perovskite,MAPbI3,250.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16487,0.2239999999999999,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,412.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
16540,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
16541,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
16551,0.08,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16630,0.0314,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,280.0,Backcontact,Au,80.0
16632,0.0314,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,280.0,Backcontact,Au,80.0
16650,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
16653,1.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
16755,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16756,1.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16761,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,596.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
16762,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,538.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
16763,0.09,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,444.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
16778,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,90.0
16779,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,90.0
16861,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
16893,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17142,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17144,0.09,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17145,0.09,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17146,0.09,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17147,0.09,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17255,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17256,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17257,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17258,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17259,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17716,0.0671,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,200.0
17766,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,180.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
17768,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,480.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
17769,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,310.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
17771,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
17869,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17870,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17871,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17872,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17873,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17887,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17888,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17889,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
17890,1.0,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18010,0.06,Substrate,FTO,50.0,ETL,TiO2-c,70.0,Perovskite,MAPbI3,50.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18064,0.71,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,200.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
18065,0.71,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,600.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
18066,0.71,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
18067,0.71,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
18068,0.1,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
18069,0.49,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,190.0,Backcontact,Au,100.0
18131,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
18133,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,100.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18135,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,220.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18164,0.085,Substrate,FTO,50.0,ETL,TiO2-c,65.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18165,0.085,Substrate,FTO,50.0,ETL,TiO2-c,65.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18166,0.085,Substrate,FTO,50.0,ETL,TiO2-c,65.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18172,0.062,Substrate,FTO,50.0,ETL,TiO2-c,75.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18174,0.062,Substrate,FTO,50.0,ETL,TiO2-c,75.0,Perovskite,MAPbI3,350.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18175,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,320.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18178,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,320.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18179,0.12,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,320.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18192,0.1,Substrate,FTO,50.0,ETL,TiO2-c,90.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18234,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
18235,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
18358,0.9,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,200.0
18360,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18361,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18362,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18363,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18365,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18366,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18368,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18369,0.02,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
18425,0.18,Substrate,FTO,50.0,ETL,TiO2-c,60.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
18456,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
18457,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
18591,0.07,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
18593,0.07,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
18855,0.09,Substrate,FTO,50.0,ETL,TiO2-c,100.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
18974,0.1,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19092,0.2239999999999999,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
19094,0.2239999999999999,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
19202,0.16,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,100.0
19291,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,320.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19342,0.049,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
19344,0.049,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
19345,0.049,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,150.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
19346,0.049,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
19348,0.049,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
19349,0.049,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,50.0
19455,0.1,Substrate,FTO,50.0,ETL,TiO2-c,25.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,120.0
19456,0.1,Substrate,FTO,50.0,ETL,TiO2-c,25.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,120.0
19467,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19468,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19469,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19470,0.09,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19498,0.07,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19499,0.07,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19551,0.16,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19592,0.135,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
19593,0.135,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
19594,0.135,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
19595,0.135,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
19596,0.135,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
19597,0.135,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
19598,0.135,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,450.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,70.0
19615,0.08,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19616,0.08,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19820,0.1,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19827,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,180.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19828,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,180.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19831,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,180.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19832,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,180.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19833,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,310.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19834,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,310.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19836,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,480.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19837,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,480.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19838,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,310.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19840,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,320.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19842,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19843,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19844,0.09,Substrate,FTO,50.0,ETL,TiO2-c,40.0,Perovskite,MAPbI3,460.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,65.0
19858,0.11,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19861,0.11,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19890,0.136,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19914,0.07,Substrate,FTO,50.0,ETL,TiO2-c,47.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19915,0.07,Substrate,FTO,50.0,ETL,TiO2-c,36.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19917,0.07,Substrate,FTO,50.0,ETL,TiO2-c,47.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19918,0.07,Substrate,FTO,50.0,ETL,TiO2-c,47.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19921,0.07,Substrate,FTO,50.0,ETL,TiO2-c,47.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
19928,0.052,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
19929,0.052,Substrate,FTO,50.0,ETL,TiO2-c,200.0,Perovskite,MAPbI3,400.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,80.0
20126,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
20127,0.16,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
20128,0.16,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
20129,0.16,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
20130,0.16,Substrate,FTO,50.0,ETL,TiO2-c,50.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
20132,0.16,Substrate,FTO,50.0,ETL,TiO2-c,30.0,Perovskite,MAPbI3,300.0,HTL,Spiro-MeOTAD,200.0,Backcontact,Au,60.0
