Ref_ID,Simulation_Voc,Simulation_Jsc,JV_default_Voc,Simulation_PCE,Simulation_FF
28169,0.000000e+00,0.000000e+00,1.04,1.732321e-39,inf
28170,0.000000e+00,0.000000e+00,1.04,2.448101e-43,inf
28172,0.000000e+00,0.000000e+00,1.02,1.558310e-39,inf
28252,0.000000e+00,0.000000e+00,1.08,1.459804e-32,inf
28253,0.000000e+00,0.000000e+00,1.13,1.459804e-32,inf
28255,0.000000e+00,0.000000e+00,1.06,1.459804e-32,inf
28256,0.000000e+00,0.000000e+00,1.12,1.459804e-32,inf
28258,0.000000e+00,0.000000e+00,1.1,1.459804e-32,inf
28259,0.000000e+00,0.000000e+00,1.113,1.459804e-32,inf
28260,0.000000e+00,0.000000e+00,1.125,1.459804e-32,inf
28261,0.000000e+00,0.000000e+00,1.142,1.459804e-32,inf
28262,0.000000e+00,0.000000e+00,1.125,1.459804e-32,inf
28263,0.000000e+00,0.000000e+00,1.125,1.459804e-32,inf
28264,0.000000e+00,0.000000e+00,1.125,1.459804e-32,inf
28265,0.000000e+00,0.000000e+00,1.125,1.459804e-32,inf
28266,0.000000e+00,0.000000e+00,1.138,1.459804e-32,inf
28267,0.000000e+00,0.000000e+00,1.11,1.459804e-32,inf
28324,0.000000e+00,0.000000e+00,1.07,2.133105e-31,inf
28328,0.000000e+00,0.000000e+00,1.07,2.133105e-31,inf
28330,0.000000e+00,0.000000e+00,,2.133105e-31,inf
28366,1.258165e-10,-1.258165e-16,0.96,1.852101e-37,1.170010e-10
28367,1.258165e-10,-1.258165e-16,0.98,1.852101e-37,1.170010e-10
28368,1.258165e-10,-1.258165e-16,1.0,1.852101e-37,1.170010e-10
28369,1.258165e-10,-1.258165e-16,1.017,1.852101e-37,1.170010e-10
28370,1.258165e-10,-1.258165e-16,0.96,1.852101e-37,1.170010e-10
28371,1.258165e-10,-1.258165e-16,1.02,1.852101e-37,1.170010e-10
28372,1.258165e-10,-1.258165e-16,,1.852101e-37,1.170010e-10
28403,1.162848e-06,-1.162890e-12,0.3,1.582220e-29,1.170052e-10
28404,1.162848e-06,-1.162890e-12,0.4,1.582220e-29,1.170052e-10
28405,1.162848e-06,-1.162890e-12,0.55,1.582220e-29,1.170052e-10
28406,1.162848e-06,-1.162890e-12,0.58,1.582220e-29,1.170052e-10
28407,1.162848e-06,-1.162890e-12,0.7,1.582220e-29,1.170052e-10
28408,1.162848e-06,-1.162890e-12,0.87,1.582220e-29,1.170052e-10
28409,1.162848e-06,-1.162890e-12,0.87,1.582220e-29,1.170052e-10
28430,1.175502e-04,-1.169610e-10,0.634,1.600559e-25,1.164145e-10
28431,1.175502e-04,-1.169610e-10,0.9,1.600559e-25,1.164145e-10
28432,1.175502e-04,-1.169610e-10,1.07,1.600559e-25,1.164145e-10
28464,0.000000e+00,0.000000e+00,1.1,1.585037e-25,inf
28465,0.000000e+00,0.000000e+00,1.14,1.585037e-25,inf
28466,0.000000e+00,0.000000e+00,0.96,1.585037e-25,inf
28467,0.000000e+00,0.000000e+00,0.9,1.585037e-25,inf
28480,1.022387e+00,-2.900568e+02,1.05,2.050515e+01,6.914560e-01
28481,1.022387e+00,-2.900568e+02,1.04,2.050515e+01,6.914560e-01
28482,1.022387e+00,-2.900568e+02,1.06,2.050515e+01,6.914560e-01
28483,1.022387e+00,-2.900568e+02,1.05,2.050515e+01,6.914560e-01
28484,1.022387e+00,-2.900568e+02,1.05,2.050515e+01,6.914560e-01
28485,1.022387e+00,-2.900568e+02,1.04,2.050515e+01,6.914560e-01
28486,1.022387e+00,-2.900568e+02,1.06,2.050515e+01,6.914560e-01
28487,1.022387e+00,-2.900568e+02,1.06,2.050515e+01,6.914560e-01
28488,1.022387e+00,-2.900568e+02,1.05,2.050515e+01,6.914560e-01
28489,1.022387e+00,-2.900568e+02,1.05,2.050515e+01,6.914560e-01
28490,1.022387e+00,-2.900568e+02,1.03,2.050515e+01,6.914560e-01
28491,1.022387e+00,-2.900568e+02,1.03,2.050515e+01,6.914560e-01
28580,9.679705e-07,-9.463708e-13,1.0,1.047882e-29,1.143902e-10
28619,0.000000e+00,0.000000e+00,0.96,1.585037e-25,inf
28625,0.000000e+00,0.000000e+00,,1.585037e-25,inf
28710,3.809364e-11,-3.809364e-17,0.98,1.697831e-38,1.170010e-10
28804,0.000000e+00,0.000000e+00,0.86,1.585037e-25,inf
28812,0.000000e+00,0.000000e+00,0.92,7.323414e-40,inf
28937,4.124419e-13,-4.124419e-19,0.95,1.990284e-42,1.170010e-10
28943,4.124419e-13,-4.124419e-19,0.99,1.990284e-42,1.170010e-10
29007,0.000000e+00,0.000000e+00,0.99,1.585037e-25,inf
29058,0.000000e+00,0.000000e+00,0.81,2.991761e-35,inf
29091,0.000000e+00,0.000000e+00,1.027,1.105175e-09,inf
29221,0.000000e+00,0.000000e+00,0.9,9.783156e-33,inf
29222,0.000000e+00,0.000000e+00,0.925,9.783156e-33,inf
29223,0.000000e+00,0.000000e+00,0.945,9.783156e-33,inf
29224,0.000000e+00,0.000000e+00,0.962,9.783156e-33,inf
29225,0.000000e+00,0.000000e+00,0.98,9.783156e-33,inf
29226,0.000000e+00,0.000000e+00,0.992,9.783156e-33,inf
29227,0.000000e+00,0.000000e+00,1.022,9.783156e-33,inf
29228,0.000000e+00,0.000000e+00,1.043,9.783156e-33,inf
29258,0.000000e+00,0.000000e+00,0.983,1.397689e-23,inf
29268,1.022387e+00,-2.900568e+02,0.98,2.050515e+01,6.914560e-01
29269,1.022387e+00,-2.900568e+02,1.02,2.050515e+01,6.914560e-01
29270,1.022387e+00,-2.900568e+02,0.98,2.050515e+01,6.914560e-01
29271,1.022387e+00,-2.900568e+02,1.01,2.050515e+01,6.914560e-01
29446,1.022387e+00,-2.900568e+02,1.13,2.050515e+01,6.914560e-01
29447,1.022387e+00,-2.900568e+02,1.03,2.050515e+01,6.914560e-01
29448,1.022387e+00,-2.900568e+02,1.11,2.050515e+01,6.914560e-01
29449,1.022387e+00,-2.900568e+02,1.01,2.050515e+01,6.914560e-01
29561,5.447986e-06,-5.449726e-12,0.981,3.474872e-28,1.170384e-10
29562,5.447986e-06,-5.449726e-12,0.992,3.474872e-28,1.170384e-10
29563,5.447986e-06,-5.449726e-12,1.004,3.474872e-28,1.170384e-10
29564,5.447986e-06,-5.449726e-12,0.978,3.474872e-28,1.170384e-10
29657,1.022387e+00,-2.900568e+02,1.01,2.050515e+01,6.914560e-01
29870,0.000000e+00,0.000000e+00,1.03,7.211035e-32,inf
29871,0.000000e+00,0.000000e+00,1.03,7.211035e-32,inf
29872,0.000000e+00,0.000000e+00,0.95,7.211035e-32,inf
30202,1.327629e-08,-1.327630e-14,1.17,2.062260e-33,1.170010e-10
30203,1.327629e-08,-1.327630e-14,1.082,2.062260e-33,1.170010e-10
30368,1.022387e+00,-2.900568e+02,0.813,2.050515e+01,6.914560e-01
30416,1.022387e+00,-2.900568e+02,1.02,2.050515e+01,6.914560e-01
30417,1.022387e+00,-2.900568e+02,1.107,2.050515e+01,6.914560e-01
30418,1.022387e+00,-2.900568e+02,1.083,2.050515e+01,6.914560e-01
30419,1.022387e+00,-2.900568e+02,1.107,2.050515e+01,6.914560e-01
30420,1.022387e+00,-2.900568e+02,1.057,2.050515e+01,6.914560e-01
30456,0.000000e+00,0.000000e+00,1.112,8.526734e-40,inf
30457,0.000000e+00,0.000000e+00,1.058,8.526734e-40,inf
30725,1.022387e+00,-2.900568e+02,1.01,2.050515e+01,6.914560e-01
31082,0.000000e+00,0.000000e+00,0.88,5.669586e-39,inf
31083,0.000000e+00,0.000000e+00,0.89,5.669586e-39,inf
31084,0.000000e+00,0.000000e+00,0.9,5.669586e-39,inf
31085,0.000000e+00,0.000000e+00,0.89,5.669586e-39,inf
31086,0.000000e+00,0.000000e+00,0.92,5.669586e-39,inf
31087,0.000000e+00,0.000000e+00,0.9,5.669586e-39,inf
31088,0.000000e+00,0.000000e+00,0.97,8.526734e-40,inf
31089,4.244150e-10,-4.244150e-16,0.95,2.107517e-36,1.170010e-10
31090,1.173125e-10,-1.173125e-16,0.94,1.610195e-37,1.170010e-10
31185,0.000000e+00,0.000000e+00,1.09,3.617623e-36,inf
31186,0.000000e+00,0.000000e+00,1.1,3.617623e-36,inf
31187,0.000000e+00,0.000000e+00,1.09,3.617623e-36,inf
31188,0.000000e+00,0.000000e+00,1.08,3.617623e-36,inf
31189,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31190,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31191,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31192,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31193,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31194,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31195,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31196,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31197,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31198,0.000000e+00,0.000000e+00,,3.617623e-36,inf
31323,2.836467e-11,-2.836467e-17,0.88,9.413366e-39,1.170010e-10
31324,2.836467e-11,-2.836467e-17,0.9,9.413366e-39,1.170010e-10
31325,0.000000e+00,0.000000e+00,0.84,6.856776e-40,inf
31351,3.693748e-07,-3.693856e-13,1.0,1.596428e-30,1.170044e-10
31352,3.693748e-07,-3.693856e-13,1.0,1.596428e-30,1.170044e-10
31355,3.693748e-07,-3.693856e-13,1.01,1.596428e-30,1.170044e-10
31356,3.693748e-07,-3.693856e-13,1.0,1.596428e-30,1.170044e-10
31357,3.693748e-07,-3.693856e-13,1.05,1.596428e-30,1.170044e-10
31358,3.693748e-07,-3.693856e-13,1.04,1.596428e-30,1.170044e-10
31361,3.693748e-07,-3.693856e-13,1.03,1.596428e-30,1.170044e-10
31363,3.693748e-07,-3.693856e-13,1.0,1.596428e-30,1.170044e-10
31364,3.693748e-07,-3.693856e-13,1.03,1.596428e-30,1.170044e-10
31365,3.693748e-07,-3.693856e-13,,1.596428e-30,1.170044e-10
31366,3.693748e-07,-3.693856e-13,,1.596428e-30,1.170044e-10
31367,3.693748e-07,-3.693856e-13,,1.596428e-30,1.170044e-10
31368,3.693748e-07,-3.693856e-13,,1.596428e-30,1.170044e-10
31369,3.693748e-07,-3.693856e-13,,1.596428e-30,1.170044e-10
31397,1.022387e+00,-2.900568e+02,1.05,2.050515e+01,6.914560e-01
31407,1.015217e+00,-2.900575e+02,0.86,2.071087e+01,7.033239e-01
31408,1.021155e+00,-2.900569e+02,1.06,2.055655e+01,6.940253e-01
31425,2.356811e-13,-2.356811e-19,1.02,6.498886e-43,1.170010e-10
31426,2.356811e-13,-2.356811e-19,0.99,6.498886e-43,1.170010e-10
31635,2.712056e-11,-2.712056e-17,0.84,8.605712e-39,1.170010e-10
31652,3.742013e-08,-3.742124e-14,1.04,1.638422e-32,1.170045e-10
31653,3.742013e-08,-3.742124e-14,1.0,1.638422e-32,1.170045e-10
31654,3.742013e-08,-3.742124e-14,1.06,1.638422e-32,1.170045e-10
31655,3.742013e-08,-3.742124e-14,1.04,1.638422e-32,1.170045e-10
31676,0.000000e+00,0.000000e+00,1.08,6.253395e-42,inf
31677,0.000000e+00,0.000000e+00,1.07,6.253395e-42,inf
31678,0.000000e+00,0.000000e+00,1.03,6.253395e-42,inf
31927,0.000000e+00,0.000000e+00,1.014,8.931515e-39,inf
32098,6.220048e-11,-6.220048e-17,,4.526651e-38,1.170010e-10
32151,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
32152,0.000000e+00,0.000000e+00,1.06,1.585037e-25,inf
32154,0.000000e+00,0.000000e+00,0.98,1.317539e-36,inf
32156,0.000000e+00,0.000000e+00,0.93,1.585037e-25,inf
32158,0.000000e+00,0.000000e+00,0.93,1.585037e-25,inf
32165,0.000000e+00,0.000000e+00,0.9,1.585037e-25,inf
32262,0.000000e+00,0.000000e+00,0.89,1.585037e-25,inf
32263,0.000000e+00,0.000000e+00,0.96,1.585037e-25,inf
32940,1.095858e-11,-1.095858e-17,0.92,1.405070e-39,1.170010e-10
32941,1.095858e-11,-1.095858e-17,1.0,1.405070e-39,1.170010e-10
32945,1.095858e-11,-1.095858e-17,0.89,1.405070e-39,1.170010e-10
32946,1.095858e-11,-1.095858e-17,0.89,1.405070e-39,1.170010e-10
32947,1.095858e-11,-1.095858e-17,0.89,1.405070e-39,1.170010e-10
32948,1.095858e-11,-1.095858e-17,0.97,1.405070e-39,1.170010e-10
32949,1.095858e-11,-1.095858e-17,0.9,1.405070e-39,1.170010e-10
32950,1.095858e-11,-1.095858e-17,0.86,1.405070e-39,1.170010e-10
32951,1.095858e-11,-1.095858e-17,0.78,1.405070e-39,1.170010e-10
32989,0.000000e+00,0.000000e+00,0.97,3.617623e-36,inf
32990,8.953237e-11,-8.953237e-17,0.91,9.378852e-38,1.170010e-10
32991,0.000000e+00,0.000000e+00,0.88,8.941126e-35,inf
32992,6.164577e-11,-6.164577e-17,0.91,4.446273e-38,1.170010e-10
33249,0.000000e+00,0.000000e+00,1.09,6.319107e-40,inf
33273,9.362132e-11,-9.362132e-17,0.91,1.025508e-37,1.170010e-10
33274,4.453465e-04,-4.532938e-10,1.1,2.404081e-24,1.190889e-10
33457,6.547878e-04,-6.838011e-10,0.7,5.470778e-24,1.221852e-10
33458,6.547878e-04,-6.838011e-10,1.06,5.470778e-24,1.221852e-10
33459,9.362132e-11,-9.362132e-17,0.87,1.025508e-37,1.170010e-10
33460,9.362132e-11,-9.362132e-17,1.01,1.025508e-37,1.170010e-10
33461,0.000000e+00,0.000000e+00,0.93,6.950837e-36,inf
33462,0.000000e+00,0.000000e+00,0.97,6.950837e-36,inf
33464,6.220048e-11,-6.220048e-17,0.95,4.526651e-38,1.170010e-10
33465,0.000000e+00,0.000000e+00,0.919,1.585037e-25,inf
33466,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
33772,0.000000e+00,0.000000e+00,1.11,1.585037e-25,inf
33773,0.000000e+00,0.000000e+00,1.13,1.585037e-25,inf
33774,0.000000e+00,0.000000e+00,0.86,1.585037e-25,inf
33775,0.000000e+00,0.000000e+00,0.86,1.585037e-25,inf
33776,0.000000e+00,0.000000e+00,0.94,1.585037e-25,inf
33777,0.000000e+00,0.000000e+00,0.98,1.585037e-25,inf
33778,0.000000e+00,0.000000e+00,0.98,1.585037e-25,inf
33779,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
33780,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
33781,0.000000e+00,0.000000e+00,0.95,1.585037e-25,inf
33782,0.000000e+00,0.000000e+00,0.97,1.585037e-25,inf
33783,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
33784,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
33785,0.000000e+00,0.000000e+00,1.105,1.585037e-25,inf
33786,0.000000e+00,0.000000e+00,1.1,1.585037e-25,inf
33787,0.000000e+00,0.000000e+00,1.13,1.585037e-25,inf
33808,0.000000e+00,0.000000e+00,0.847,1.585037e-25,inf
33989,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
33990,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
33991,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
33992,0.000000e+00,0.000000e+00,1.07,1.585037e-25,inf
33993,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
33994,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
33995,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
33996,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
33997,0.000000e+00,0.000000e+00,0.97,1.585037e-25,inf
33998,0.000000e+00,0.000000e+00,0.99,1.585037e-25,inf
33999,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
34062,0.000000e+00,0.000000e+00,0.94,1.585037e-25,inf
34293,9.445015e-11,-9.445015e-17,1.06,1.043746e-37,1.170010e-10
34335,0.000000e+00,0.000000e+00,1.02,3.617623e-36,inf
34336,0.000000e+00,0.000000e+00,1.11,3.617623e-36,inf
34337,0.000000e+00,0.000000e+00,1.05,3.617623e-36,inf
34338,0.000000e+00,0.000000e+00,1.09,3.617623e-36,inf
34339,0.000000e+00,0.000000e+00,1.08,3.617623e-36,inf
34340,0.000000e+00,0.000000e+00,1.05,3.617623e-36,inf
34341,0.000000e+00,0.000000e+00,1.06,3.617623e-36,inf
34456,0.000000e+00,0.000000e+00,0.96,1.585037e-25,inf
34739,0.000000e+00,0.000000e+00,1.03,6.253395e-42,inf
34794,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
34797,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
35040,0.000000e+00,0.000000e+00,0.87,1.585037e-25,inf
35065,0.000000e+00,0.000000e+00,1.09,5.669586e-39,inf
35066,0.000000e+00,0.000000e+00,1.09,1.404985e-40,inf
35067,0.000000e+00,0.000000e+00,1.07,5.669586e-39,inf
35068,0.000000e+00,0.000000e+00,1.075,1.404985e-40,inf
35157,1.225965e-06,-1.226161e-12,1.05,1.759077e-29,1.170198e-10
35158,2.400985e-06,-2.401381e-12,1.02,6.747015e-29,1.170203e-10
35159,1.225965e-06,-1.226161e-12,1.05,1.759077e-29,1.170198e-10
35160,2.400985e-06,-2.401381e-12,1.02,6.747015e-29,1.170203e-10
35170,0.000000e+00,0.000000e+00,0.86,1.585037e-25,inf
35171,0.000000e+00,0.000000e+00,1.0,2.267799e-36,inf
35172,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
35173,1.035980e-11,-1.035980e-17,1.03,1.255719e-39,1.170010e-10
35174,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
35175,3.626154e-11,-3.626154e-17,1.01,1.538445e-38,1.170010e-10
35176,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
35177,0.000000e+00,0.000000e+00,1.0,1.595505e-39,inf
35178,0.000000e+00,0.000000e+00,1.0,1.585037e-25,inf
35179,2.406289e-11,-2.406289e-17,0.99,6.774622e-39,1.170010e-10
35180,0.000000e+00,0.000000e+00,0.87,1.585037e-25,inf
35181,1.035980e-11,-1.035980e-17,1.05,1.255719e-39,1.170010e-10
35191,0.000000e+00,0.000000e+00,1.098,1.585037e-25,inf
35192,0.000000e+00,0.000000e+00,1.086,1.585037e-25,inf
35193,0.000000e+00,0.000000e+00,1.077,1.585037e-25,inf
35194,0.000000e+00,0.000000e+00,,1.585037e-25,inf
35312,1.013422e+00,-2.900578e+02,0.9,2.072573e+01,7.050747e-01
35317,1.013422e+00,-2.900578e+02,0.91,2.072573e+01,7.050747e-01
35343,1.022387e+00,-2.900568e+02,1.12,2.050515e+01,6.914560e-01
35451,0.000000e+00,0.000000e+00,0.95,6.856776e-40,inf
35452,0.000000e+00,0.000000e+00,1.097,6.856776e-40,inf
35453,0.000000e+00,0.000000e+00,0.69,1.585037e-25,inf
35465,5.016485e-07,-5.016608e-13,1.06,2.944488e-30,1.170038e-10
35469,5.016485e-07,-5.016608e-13,1.06,2.944488e-30,1.170038e-10
35473,5.016485e-07,-5.016608e-13,1.06,2.944488e-30,1.170038e-10
35477,5.016485e-07,-5.016608e-13,1.06,2.944488e-30,1.170038e-10
35516,0.000000e+00,0.000000e+00,0.84,1.585037e-25,inf
35517,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
35664,0.000000e+00,0.000000e+00,1.06,1.585037e-25,inf
35756,0.000000e+00,0.000000e+00,0.98,1.585037e-25,inf
35758,0.000000e+00,0.000000e+00,1.02,6.285093e-32,inf
35802,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
35849,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
35858,0.000000e+00,0.000000e+00,0.85,6.106831e-43,inf
35859,0.000000e+00,0.000000e+00,0.94,6.106831e-43,inf
35860,0.000000e+00,0.000000e+00,0.98,6.106831e-43,inf
35861,0.000000e+00,0.000000e+00,0.96,6.106831e-43,inf
35862,0.000000e+00,0.000000e+00,0.92,6.106831e-43,inf
35863,0.000000e+00,0.000000e+00,0.92,6.106831e-43,inf
35905,0.000000e+00,0.000000e+00,1.02,1.394453e-25,inf
35983,0.000000e+00,0.000000e+00,,1.585037e-25,inf
35984,0.000000e+00,0.000000e+00,1.1,1.585037e-25,inf
36100,0.000000e+00,0.000000e+00,0.82,7.323414e-40,inf
36300,0.000000e+00,0.000000e+00,0.98,1.585037e-25,inf
36301,0.000000e+00,0.000000e+00,1.03,1.585037e-25,inf
36302,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
36303,0.000000e+00,0.000000e+00,1.02,1.585037e-25,inf
36304,0.000000e+00,0.000000e+00,0.96,1.585037e-25,inf
36305,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
36306,0.000000e+00,0.000000e+00,0.91,1.585037e-25,inf
36307,0.000000e+00,0.000000e+00,0.89,1.585037e-25,inf
36308,0.000000e+00,0.000000e+00,0.9,1.585037e-25,inf
36309,0.000000e+00,0.000000e+00,0.92,1.585037e-25,inf
36310,0.000000e+00,0.000000e+00,0.92,1.585037e-25,inf
36311,0.000000e+00,0.000000e+00,0.95,1.585037e-25,inf
36386,1.022387e+00,-2.900568e+02,0.7959999999999999,2.050515e+01,6.914560e-01
36387,1.022387e+00,-2.900568e+02,0.768,2.050515e+01,6.914560e-01
36466,0.000000e+00,0.000000e+00,0.93,1.585037e-25,inf
36473,0.000000e+00,0.000000e+00,,2.267799e-36,inf
36483,0.000000e+00,0.000000e+00,0.81,1.585037e-25,inf
36563,9.831134e-08,-9.831175e-14,0.9,1.130838e-31,1.170015e-10
36564,1.498979e-07,-1.498940e-13,0.887,2.628802e-31,1.169979e-10
36565,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
36566,0.000000e+00,0.000000e+00,1.04,1.585037e-25,inf
36567,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
36568,0.000000e+00,0.000000e+00,1.01,1.585037e-25,inf
36625,1.022387e+00,-2.900568e+02,0.5,2.050515e+01,6.914560e-01
36626,1.022387e+00,-2.900568e+02,1.06,2.050515e+01,6.914560e-01
36638,0.000000e+00,0.000000e+00,0.9,1.585037e-25,inf
36753,0.000000e+00,0.000000e+00,1.07,2.267799e-36,inf
36754,0.000000e+00,0.000000e+00,1.072,2.267799e-36,inf
36755,0.000000e+00,0.000000e+00,1.094,2.267799e-36,inf
36756,0.000000e+00,0.000000e+00,1.083,2.267799e-36,inf
36757,0.000000e+00,0.000000e+00,1.081,2.267799e-36,inf
36763,0.000000e+00,0.000000e+00,0.897,1.585037e-25,inf
36764,0.000000e+00,0.000000e+00,0.917,1.585037e-25,inf
36904,0.000000e+00,0.000000e+00,1.09,1.585037e-25,inf
36982,,,0.9,,
36983,,,0.93,,
37054,1.292230e-03,-1.329276e-09,1.08,2.067378e-23,1.203552e-10
37055,1.292230e-03,-1.329276e-09,1.08,2.067378e-23,1.203552e-10
37056,1.292230e-03,-1.329276e-09,1.07,2.067378e-23,1.203552e-10
37057,1.292230e-03,-1.329276e-09,1.07,2.067378e-23,1.203552e-10
37058,1.292230e-03,-1.329276e-09,1.04,2.067378e-23,1.203552e-10
37059,1.292230e-03,-1.329276e-09,0.93,2.067378e-23,1.203552e-10
37060,1.292230e-03,-1.329276e-09,1.0,2.067378e-23,1.203552e-10
37061,1.292230e-03,-1.329276e-09,0.92,2.067378e-23,1.203552e-10
37062,1.292230e-03,-1.329276e-09,1.06,2.067378e-23,1.203552e-10
37063,1.292230e-03,-1.329276e-09,1.05,2.067378e-23,1.203552e-10
37064,1.292230e-03,-1.329276e-09,1.06,2.067378e-23,1.203552e-10
37065,1.292230e-03,-1.329276e-09,1.03,2.067378e-23,1.203552e-10
37066,1.292230e-03,-1.329276e-09,1.05,2.067378e-23,1.203552e-10
37067,1.292230e-03,-1.329276e-09,1.02,2.067378e-23,1.203552e-10
37068,1.292230e-03,-1.329276e-09,1.01,2.067378e-23,1.203552e-10
37069,1.292230e-03,-1.329276e-09,1.04,2.067378e-23,1.203552e-10
37070,1.292230e-03,-1.329276e-09,1.02,2.067378e-23,1.203552e-10
37071,1.292230e-03,-1.329276e-09,1.05,2.067378e-23,1.203552e-10
37072,1.292230e-03,-1.329276e-09,1.02,2.067378e-23,1.203552e-10
37073,1.292230e-03,-1.329276e-09,1.07,2.067378e-23,1.203552e-10
37074,1.292230e-03,-1.329276e-09,1.0,2.067378e-23,1.203552e-10
37075,1.292230e-03,-1.329276e-09,1.01,2.067378e-23,1.203552e-10
37076,1.292230e-03,-1.329276e-09,1.04,2.067378e-23,1.203552e-10
37077,1.292230e-03,-1.329276e-09,1.05,2.067378e-23,1.203552e-10
37078,1.292230e-03,-1.329276e-09,1.01,2.067378e-23,1.203552e-10
37079,1.292230e-03,-1.329276e-09,1.11,2.067378e-23,1.203552e-10
37080,1.292230e-03,-1.329276e-09,1.09,2.067378e-23,1.203552e-10
37081,1.292230e-03,-1.329276e-09,1.07,2.067378e-23,1.203552e-10
37082,1.292230e-03,-1.329276e-09,1.08,2.067378e-23,1.203552e-10
37083,1.292230e-03,-1.329276e-09,1.06,2.067378e-23,1.203552e-10
37084,1.292230e-03,-1.329276e-09,1.04,2.067378e-23,1.203552e-10
37085,1.292230e-03,-1.329276e-09,1.07,2.067378e-23,1.203552e-10
37086,1.292230e-03,-1.329276e-09,1.0,2.067378e-23,1.203552e-10
37087,1.292230e-03,-1.329276e-09,1.05,2.067378e-23,1.203552e-10
37088,1.292230e-03,-1.329276e-09,1.09,2.067378e-23,1.203552e-10
37089,1.292230e-03,-1.329276e-09,1.03,2.067378e-23,1.203552e-10
37090,1.292230e-03,-1.329276e-09,1.08,2.067378e-23,1.203552e-10
37091,1.292230e-03,-1.329276e-09,1.02,2.067378e-23,1.203552e-10
37092,1.292230e-03,-1.329276e-09,1.05,2.067378e-23,1.203552e-10
37093,1.292230e-03,-1.329276e-09,1.1,2.067378e-23,1.203552e-10
37094,1.292230e-03,-1.329276e-09,1.08,2.067378e-23,1.203552e-10
37095,1.292230e-03,-1.329276e-09,1.08,2.067378e-23,1.203552e-10
37096,1.292230e-03,-1.329276e-09,1.09,2.067378e-23,1.203552e-10
37097,1.292230e-03,-1.329276e-09,1.05,2.067378e-23,1.203552e-10
37098,1.292230e-03,-1.329276e-09,1.04,2.067378e-23,1.203552e-10
37099,1.292230e-03,-1.329276e-09,1.1,2.067378e-23,1.203552e-10
37100,1.292230e-03,-1.329276e-09,1.08,2.067378e-23,1.203552e-10
37101,1.292230e-03,-1.329276e-09,1.09,2.067378e-23,1.203552e-10
37102,1.292230e-03,-1.329276e-09,1.1,2.067378e-23,1.203552e-10
37214,0.000000e+00,0.000000e+00,1.015,7.323414e-40,inf
37217,0.000000e+00,0.000000e+00,,7.323414e-40,inf
37220,0.000000e+00,0.000000e+00,,7.323414e-40,inf
37328,0.000000e+00,0.000000e+00,1.05,1.585037e-25,inf
37330,0.000000e+00,0.000000e+00,,1.585037e-25,inf
37408,7.100112e-10,-7.100113e-16,1.06,5.898207e-36,1.170010e-10
37600,0.000000e+00,0.000000e+00,0.6,1.344879e-25,inf
37601,0.000000e+00,0.000000e+00,0.66,1.344879e-25,inf
37602,0.000000e+00,0.000000e+00,0.67,1.344879e-25,inf
37726,1.022387e+00,-2.900568e+02,0.9,2.050515e+01,6.914560e-01
37727,1.022387e+00,-2.900568e+02,0.92,2.050515e+01,6.914560e-01
37789,0.000000e+00,0.000000e+00,0.98,2.795766e-36,inf
37790,0.000000e+00,0.000000e+00,0.95,6.153797e-39,inf
37890,5.670015e-07,-5.670160e-13,1.11,3.761665e-30,1.170040e-10
37894,5.670015e-07,-5.670160e-13,,3.761665e-30,1.170040e-10
37898,5.670015e-07,-5.670160e-13,1.09,3.761665e-30,1.170040e-10
